page_id,fixture,title_match,legacy_records_count,canonical_extractions_count
41cac383-c69c-43e0-b44c-6c519b67b9cc,fixtures\reading_list\41cac383-c69c-43e0-b44c-6c519b67b9cc.json,False,0,1
42ad0b30-debb-4504-bffa-b7c7db7f2759,fixtures\reading_list\42ad0b30-debb-4504-bffa-b7c7db7f2759.json,False,0,1
4345bada-a8cc-401f-809c-2902bf039b3f,fixtures\reading_list\4345bada-a8cc-401f-809c-2902bf039b3f.json,False,0,1
43673abc-027c-4b7d-adff-cd2fc05297fb,fixtures\reading_list\43673abc-027c-4b7d-adff-cd2fc05297fb.json,False,0,0
44328144-1526-4ac2-9ee0-cb60a93a8008,fixtures\reading_list\44328144-1526-4ac2-9ee0-cb60a93a8008.json,False,0,0
446f61d6-cb58-4248-a265-60f4576b04c5,fixtures\reading_list\446f61d6-cb58-4248-a265-60f4576b04c5.json,False,0,0
44babb05-7b60-47e1-a7d6-cbc8ddd0f71a,fixtures\reading_list\44babb05-7b60-47e1-a7d6-cbc8ddd0f71a.json,False,0,1
44c3151a-28c2-4525-be85-dbd32263a4ac,fixtures\reading_list\44c3151a-28c2-4525-be85-dbd32263a4ac.json,False,0,0
45e74f25-a582-44e8-bc22-b65d30e14cdb,fixtures\reading_list\45e74f25-a582-44e8-bc22-b65d30e14cdb.json,False,0,1
465d759b-b72b-464f-ac6a-5ca997d7d02b,fixtures\reading_list\465d759b-b72b-464f-ac6a-5ca997d7d02b.json,False,0,1
46df7d32-6e7d-424c-a8fb-e7a727f30020,fixtures\reading_list\46df7d32-6e7d-424c-a8fb-e7a727f30020.json,False,0,1
47288612-634c-4533-b120-19284bdb59df,fixtures\reading_list\47288612-634c-4533-b120-19284bdb59df.json,False,0,1
48358819-9a53-46ae-89f4-a674dee4f608,fixtures\reading_list\48358819-9a53-46ae-89f4-a674dee4f608.json,False,0,1
487dd38f-3fc1-4172-b038-7096cd8eee5e,fixtures\reading_list\487dd38f-3fc1-4172-b038-7096cd8eee5e.json,False,0,1
4932f78c-6d96-415c-9ae5-f266f9260071,fixtures\reading_list\4932f78c-6d96-415c-9ae5-f266f9260071.json,False,0,0
4a29cad6-c80e-46c7-b334-27f7db5025b2,fixtures\reading_list\4a29cad6-c80e-46c7-b334-27f7db5025b2.json,False,0,1
4baeb41f-fef0-4b73-b399-e59633f82524,fixtures\reading_list\4baeb41f-fef0-4b73-b399-e59633f82524.json,False,0,2
4c7a76b4-54c3-4418-9354-95b7c34fbae8,fixtures\reading_list\4c7a76b4-54c3-4418-9354-95b7c34fbae8.json,False,0,1
4d526a4b-4c5a-49d2-bc9d-7faf5143f3a6,fixtures\reading_list\4d526a4b-4c5a-49d2-bc9d-7faf5143f3a6.json,False,0,0
4e2cce9e-91ad-4769-a8f5-3565c8377b35,fixtures\reading_list\4e2cce9e-91ad-4769-a8f5-3565c8377b35.json,False,0,1
4e9003d2-3e54-42d4-a44d-bf8f7628bdde,fixtures\reading_list\4e9003d2-3e54-42d4-a44d-bf8f7628bdde.json,False,0,1
4ee13ed4-1a65-42a5-97a5-699a9b8cb7d5,fixtures\reading_list\4ee13ed4-1a65-42a5-97a5-699a9b8cb7d5.json,False,0,1
4f419199-3706-4650-a624-624bc63ca0c2,fixtures\reading_list\4f419199-3706-4650-a624-624bc63ca0c2.json,False,0,1
50afe4bc-8c05-462e-b25d-8369cdb1d69d,fixtures\reading_list\50afe4bc-8c05-462e-b25d-8369cdb1d69d.json,False,0,1
51157f2f-e088-43f8-a575-d3ad0a400b26,fixtures\reading_list\51157f2f-e088-43f8-a575-d3ad0a400b26.json,False,0,1
51c20a04-05a8-44d9-8373-c17048b067d9,fixtures\reading_list\51c20a04-05a8-44d9-8373-c17048b067d9.json,False,0,1
533e5390-4458-4575-95f6-5d8eb5621a56,fixtures\reading_list\533e5390-4458-4575-95f6-5d8eb5621a56.json,False,0,1
54b8c970-0d34-4a6b-81f0-c8a3cbf8e5b9,fixtures\reading_list\54b8c970-0d34-4a6b-81f0-c8a3cbf8e5b9.json,False,0,0
54c8d760-5451-41b7-9212-e5373a64c608,fixtures\reading_list\54c8d760-5451-41b7-9212-e5373a64c608.json,False,0,0
55c97428-7443-4e57-b47d-5167df2c10c8,fixtures\reading_list\55c97428-7443-4e57-b47d-5167df2c10c8.json,False,0,0
56537ca3-6c30-43e3-9456-5cdd41d2547c,fixtures\reading_list\56537ca3-6c30-43e3-9456-5cdd41d2547c.json,False,0,0
57933ebe-dffa-4bdd-bd00-54a7a8bbe491,fixtures\reading_list\57933ebe-dffa-4bdd-bd00-54a7a8bbe491.json,False,0,1
57942fdd-c7bc-4f62-b88d-dabf6b3b55bd,fixtures\reading_list\57942fdd-c7bc-4f62-b88d-dabf6b3b55bd.json,False,0,2
5879579d-3795-42d7-885b-acaa80c0053a,fixtures\reading_list\5879579d-3795-42d7-885b-acaa80c0053a.json,False,0,1
5982944a-8be5-4f63-8867-addb593af07a,fixtures\reading_list\5982944a-8be5-4f63-8867-addb593af07a.json,False,0,1
59bdd304-77f5-4d11-bb6d-94359984d0bb,fixtures\reading_list\59bdd304-77f5-4d11-bb6d-94359984d0bb.json,False,0,1
5b06e31e-e0ae-46a9-af1d-02298e0f63e7,fixtures\reading_list\5b06e31e-e0ae-46a9-af1d-02298e0f63e7.json,False,0,1
5c914e51-ff08-437f-8c87-d8db55be4070,fixtures\reading_list\5c914e51-ff08-437f-8c87-d8db55be4070.json,False,0,1
5d39a538-e12d-4e06-9dd0-73a038e8330c,fixtures\reading_list\5d39a538-e12d-4e06-9dd0-73a038e8330c.json,False,0,0
5e0bdf0b-0a36-41b3-b2b7-d6830c8ed90b,fixtures\reading_list\5e0bdf0b-0a36-41b3-b2b7-d6830c8ed90b.json,False,0,1
60b0e234-4aeb-4d57-a2a1-432e20579bac,fixtures\reading_list\60b0e234-4aeb-4d57-a2a1-432e20579bac.json,False,0,0
615b9d1a-ffa3-4ba9-9904-3c8e1cc3936f,fixtures\reading_list\615b9d1a-ffa3-4ba9-9904-3c8e1cc3936f.json,False,0,1
61e06a72-fe56-4fd2-8ad2-e4e0cc6e5ad6,fixtures\reading_list\61e06a72-fe56-4fd2-8ad2-e4e0cc6e5ad6.json,False,0,1
62936eb4-23ef-4640-b347-3d3d2b30bed1,fixtures\reading_list\62936eb4-23ef-4640-b347-3d3d2b30bed1.json,False,0,1
62e2319d-37ed-4ea9-bbcb-17a0b24006cf,fixtures\reading_list\62e2319d-37ed-4ea9-bbcb-17a0b24006cf.json,False,0,1
632c312d-b08c-4809-b266-8b02cfb89b33,fixtures\reading_list\632c312d-b08c-4809-b266-8b02cfb89b33.json,False,0,1
6382cd53-5512-48c6-9916-d0f534737368,fixtures\reading_list\6382cd53-5512-48c6-9916-d0f534737368.json,False,0,1
638f8832-909a-4e86-9208-79491b75082d,fixtures\reading_list\638f8832-909a-4e86-9208-79491b75082d.json,False,0,1
645771b9-299e-43f5-a286-ccc43392b995,fixtures\reading_list\645771b9-299e-43f5-a286-ccc43392b995.json,False,0,1
653deb87-ee86-4252-82b4-4e8efc174915,fixtures\reading_list\653deb87-ee86-4252-82b4-4e8efc174915.json,False,0,1
662255d3-9dd6-4ba3-a40c-17466b6e33f3,fixtures\reading_list\662255d3-9dd6-4ba3-a40c-17466b6e33f3.json,False,0,2
6823b256-e07a-4430-b2f1-7e4230d15c73,fixtures\reading_list\6823b256-e07a-4430-b2f1-7e4230d15c73.json,False,0,0
68e843ee-ef18-4592-a389-4a318e4fd94a,fixtures\reading_list\68e843ee-ef18-4592-a389-4a318e4fd94a.json,False,0,0
69b764fa-2298-4a76-bca1-5b0d08b7107e,fixtures\reading_list\69b764fa-2298-4a76-bca1-5b0d08b7107e.json,False,0,1
6a683d55-58fa-45c4-bf37-6758b22969e4,fixtures\reading_list\6a683d55-58fa-45c4-bf37-6758b22969e4.json,False,0,1
6c0fcfdc-5dec-444c-9c7e-a02f87441bd5,fixtures\reading_list\6c0fcfdc-5dec-444c-9c7e-a02f87441bd5.json,False,0,1
6c5c4ff1-f860-4106-af40-7e42703132c4,fixtures\reading_list\6c5c4ff1-f860-4106-af40-7e42703132c4.json,False,0,1
6c6f33ba-1ca2-480c-98a8-53a3623eed73,fixtures\reading_list\6c6f33ba-1ca2-480c-98a8-53a3623eed73.json,False,0,0
6cc246f0-b974-421e-94d8-74e563d323f1,fixtures\reading_list\6cc246f0-b974-421e-94d8-74e563d323f1.json,False,0,1
6cdb28d0-ecf4-47c3-885f-df892653cc0c,fixtures\reading_list\6cdb28d0-ecf4-47c3-885f-df892653cc0c.json,False,0,0
6dbc6e34-adc9-4ca9-890c-fd541799a461,fixtures\reading_list\6dbc6e34-adc9-4ca9-890c-fd541799a461.json,False,0,1
6e24a628-cecf-44d7-87a6-7a24c6616397,fixtures\reading_list\6e24a628-cecf-44d7-87a6-7a24c6616397.json,False,0,1
6ed31a11-414c-478f-986c-61ab26a110c0,fixtures\reading_list\6ed31a11-414c-478f-986c-61ab26a110c0.json,False,0,1
6fd72341-9449-4f29-8045-fe430e9703ae,fixtures\reading_list\6fd72341-9449-4f29-8045-fe430e9703ae.json,False,0,1
712b7efc-b17b-411f-8afd-55ca08860f31,fixtures\reading_list\712b7efc-b17b-411f-8afd-55ca08860f31.json,False,0,0
71d087a9-6a00-461a-a99e-8fad71104753,fixtures\reading_list\71d087a9-6a00-461a-a99e-8fad71104753.json,False,0,0
723094bd-ef85-4954-931c-e9e772f31311,fixtures\reading_list\723094bd-ef85-4954-931c-e9e772f31311.json,False,0,1
7277f50a-4176-4dc4-a86b-3f8aa33d11f3,fixtures\reading_list\7277f50a-4176-4dc4-a86b-3f8aa33d11f3.json,False,0,1
72d6bb16-0a44-42f1-853d-b7930dc28bfb,fixtures\reading_list\72d6bb16-0a44-42f1-853d-b7930dc28bfb.json,False,0,0
733c47cf-06d8-4c42-a69e-307851501b00,fixtures\reading_list\733c47cf-06d8-4c42-a69e-307851501b00.json,False,0,1
756c4ee6-edde-4892-9c91-9303c10302a2,fixtures\reading_list\756c4ee6-edde-4892-9c91-9303c10302a2.json,False,0,1
7588b86a-d884-48c3-8820-1ecfafd1d373,fixtures\reading_list\7588b86a-d884-48c3-8820-1ecfafd1d373.json,False,0,0
771af673-53e6-44b2-b4aa-e1610455bb9b,fixtures\reading_list\771af673-53e6-44b2-b4aa-e1610455bb9b.json,False,0,1
77508d56-4dca-4dfa-9b83-8439115e1b59,fixtures\reading_list\77508d56-4dca-4dfa-9b83-8439115e1b59.json,False,0,1
7883778b-8859-4f78-9348-6e9891650021,fixtures\reading_list\7883778b-8859-4f78-9348-6e9891650021.json,False,0,1
78e33dc4-9682-43f6-839d-2776566e0f15,fixtures\reading_list\78e33dc4-9682-43f6-839d-2776566e0f15.json,False,0,1
793984b0-bfba-4001-98c8-4eef179562a3,fixtures\reading_list\793984b0-bfba-4001-98c8-4eef179562a3.json,False,0,1
798532fb-1ca9-4848-a8a6-af1f66519739,fixtures\reading_list\798532fb-1ca9-4848-a8a6-af1f66519739.json,False,0,0
7a13668b-250c-4bcd-a50f-c46c73f1a40c,fixtures\reading_list\7a13668b-250c-4bcd-a50f-c46c73f1a40c.json,False,0,1
7cb063a8-5a0b-48c5-b122-efeecdc25b22,fixtures\reading_list\7cb063a8-5a0b-48c5-b122-efeecdc25b22.json,False,0,1
7d9211dc-674a-428c-a9e2-ca490e660f86,fixtures\reading_list\7d9211dc-674a-428c-a9e2-ca490e660f86.json,False,0,1
7eb96e8f-d314-4220-9bf9-4c34e1fb1818,fixtures\reading_list\7eb96e8f-d314-4220-9bf9-4c34e1fb1818.json,False,0,1
7ece6c4b-5660-4875-b603-d1881bcce46a,fixtures\reading_list\7ece6c4b-5660-4875-b603-d1881bcce46a.json,False,0,1
7ed6fa0e-6c96-4731-961b-2b8699b6c4c4,fixtures\reading_list\7ed6fa0e-6c96-4731-961b-2b8699b6c4c4.json,False,0,0
7fb76f9c-507d-48b9-b376-6a2c3d0f2f0e,fixtures\reading_list\7fb76f9c-507d-48b9-b376-6a2c3d0f2f0e.json,False,0,0
7fbfc7cd-66c0-4431-a799-e5f2aab7e4a2,fixtures\reading_list\7fbfc7cd-66c0-4431-a799-e5f2aab7e4a2.json,False,0,0
82cc46ba-b54e-4221-9a73-a3b446e51e13,fixtures\reading_list\82cc46ba-b54e-4221-9a73-a3b446e51e13.json,False,0,1
83242ebd-f552-4708-967f-42d88411cd7f,fixtures\reading_list\83242ebd-f552-4708-967f-42d88411cd7f.json,False,0,1
842eb923-1e04-4e3b-820b-74886a0e24c8,fixtures\reading_list\842eb923-1e04-4e3b-820b-74886a0e24c8.json,False,0,1
84931b98-d822-4cf9-9bda-1e6773c8bcc6,fixtures\reading_list\84931b98-d822-4cf9-9bda-1e6773c8bcc6.json,False,0,1
85bf2622-3a8d-4f2f-b8a7-8424025c9add,fixtures\reading_list\85bf2622-3a8d-4f2f-b8a7-8424025c9add.json,False,0,1
8601f221-778a-4611-a7a4-c9723f96a640,fixtures\reading_list\8601f221-778a-4611-a7a4-c9723f96a640.json,False,0,1
86bae2aa-3a84-4431-9e4d-78ca7b6f8c2c,fixtures\reading_list\86bae2aa-3a84-4431-9e4d-78ca7b6f8c2c.json,False,0,0
87247106-6f59-410e-85fc-33830f5b24df,fixtures\reading_list\87247106-6f59-410e-85fc-33830f5b24df.json,False,0,0
878710f5-84e1-460b-9f08-1256482a7f5a,fixtures\reading_list\878710f5-84e1-460b-9f08-1256482a7f5a.json,False,0,2
878bdfe3-953d-4dbf-a65e-7d2ddc46f071,fixtures\reading_list\878bdfe3-953d-4dbf-a65e-7d2ddc46f071.json,False,0,2
88c914bd-0f71-409e-8ec4-5ede58830c02,fixtures\reading_list\88c914bd-0f71-409e-8ec4-5ede58830c02.json,False,0,1
8ba496cf-4862-48d7-8fe3-cf777ece80e3,fixtures\reading_list\8ba496cf-4862-48d7-8fe3-cf777ece80e3.json,False,0,0
8bb19460-9503-4d02-9b6e-9403ce55e744,fixtures\reading_list\8bb19460-9503-4d02-9b6e-9403ce55e744.json,False,0,1
8bb53b06-6318-4286-b722-2dd1f69c0984,fixtures\reading_list\8bb53b06-6318-4286-b722-2dd1f69c0984.json,False,0,1
8c84ae5d-a567-484f-9640-9ef94ebc1e46,fixtures\reading_list\8c84ae5d-a567-484f-9640-9ef94ebc1e46.json,False,0,1
8f7d969d-291b-464a-88a3-184f8fdcf53d,fixtures\reading_list\8f7d969d-291b-464a-88a3-184f8fdcf53d.json,False,0,1
901360c0-4fc1-441b-8bb7-ec31d6aa61e5,fixtures\reading_list\901360c0-4fc1-441b-8bb7-ec31d6aa61e5.json,False,0,1
91c51bec-fe5f-4dfd-a61d-cdb8a204881e,fixtures\reading_list\91c51bec-fe5f-4dfd-a61d-cdb8a204881e.json,False,0,1
93e01fb6-b30b-47f1-af4f-ee2aab8ce232,fixtures\reading_list\93e01fb6-b30b-47f1-af4f-ee2aab8ce232.json,False,0,0
943a4cb5-e384-4754-941a-34aa240224ef,fixtures\reading_list\943a4cb5-e384-4754-941a-34aa240224ef.json,False,0,1
94ef00da-c1d6-40c3-9166-90bba67ff185,fixtures\reading_list\94ef00da-c1d6-40c3-9166-90bba67ff185.json,False,0,0
9554078b-1ff4-493a-8fa6-4e911bd698cb,fixtures\reading_list\9554078b-1ff4-493a-8fa6-4e911bd698cb.json,False,0,0
95674a38-87da-4956-a064-3de61dcb1b01,fixtures\reading_list\95674a38-87da-4956-a064-3de61dcb1b01.json,False,0,0
95abce5c-07c4-49da-a4f4-39fb563a5039,fixtures\reading_list\95abce5c-07c4-49da-a4f4-39fb563a5039.json,False,0,1
963a6a27-cf56-4dac-8628-ba2b99d6a6ce,fixtures\reading_list\963a6a27-cf56-4dac-8628-ba2b99d6a6ce.json,False,0,1
9703d82c-7622-40ee-b81f-c71f9474dc35,fixtures\reading_list\9703d82c-7622-40ee-b81f-c71f9474dc35.json,False,0,1
978aa051-d6ca-470f-8979-e710d518d1a9,fixtures\reading_list\978aa051-d6ca-470f-8979-e710d518d1a9.json,False,0,0
989e892b-9f13-4fce-82e0-cd022df176b3,fixtures\reading_list\989e892b-9f13-4fce-82e0-cd022df176b3.json,False,0,1
9905a7c4-a3e8-4801-90fe-01a8a00ec3ae,fixtures\reading_list\9905a7c4-a3e8-4801-90fe-01a8a00ec3ae.json,False,0,1
99601ef7-2f18-4396-b864-88fda9d63542,fixtures\reading_list\99601ef7-2f18-4396-b864-88fda9d63542.json,False,0,0
999f42fe-ff92-4f62-8f87-1ffdd7edde8b,fixtures\reading_list\999f42fe-ff92-4f62-8f87-1ffdd7edde8b.json,False,0,0
9a2292d4-f8f3-42c3-a3f7-0ab6cc6e339e,fixtures\reading_list\9a2292d4-f8f3-42c3-a3f7-0ab6cc6e339e.json,False,0,1
9a3271c0-2023-4e96-a26c-a125db59f195,fixtures\reading_list\9a3271c0-2023-4e96-a26c-a125db59f195.json,False,0,1
9ad6d18a-0f55-4912-9f5e-4608f2be041b,fixtures\reading_list\9ad6d18a-0f55-4912-9f5e-4608f2be041b.json,False,0,1
9b66d444-1493-429b-9cfc-ee50a941452e,fixtures\reading_list\9b66d444-1493-429b-9cfc-ee50a941452e.json,False,0,1
9bbbd137-e7f7-40f3-9cf5-658e3dfdbdc8,fixtures\reading_list\9bbbd137-e7f7-40f3-9cf5-658e3dfdbdc8.json,False,0,1
9c0834a1-17ed-413f-ba8b-b0ed76e7901f,fixtures\reading_list\9c0834a1-17ed-413f-ba8b-b0ed76e7901f.json,False,0,1
9ce53305-2dee-416d-b988-81884c3698c2,fixtures\reading_list\9ce53305-2dee-416d-b988-81884c3698c2.json,False,0,1
9d6a4bda-e4b3-4064-83ef-6c99446ed7cb,fixtures\reading_list\9d6a4bda-e4b3-4064-83ef-6c99446ed7cb.json,False,0,1
9f4a59b5-3eda-4e2b-804a-cc3e215c82d7,fixtures\reading_list\9f4a59b5-3eda-4e2b-804a-cc3e215c82d7.json,False,0,1
9fd7307b-8f39-4711-a087-7eee3f92e070,fixtures\reading_list\9fd7307b-8f39-4711-a087-7eee3f92e070.json,False,0,1
a0ca4143-65ec-4fb6-a938-db127dff79b2,fixtures\reading_list\a0ca4143-65ec-4fb6-a938-db127dff79b2.json,False,0,1
a17956a1-dd8a-4971-8bc9-973805e5b64d,fixtures\reading_list\a17956a1-dd8a-4971-8bc9-973805e5b64d.json,False,0,1
a2b4d599-5f66-473a-842c-6daf51ce791f,fixtures\reading_list\a2b4d599-5f66-473a-842c-6daf51ce791f.json,False,0,1
a30b68b7-e1d0-4de6-b35e-672b80e7d6fc,fixtures\reading_list\a30b68b7-e1d0-4de6-b35e-672b80e7d6fc.json,False,0,0
a319b700-41e1-4565-b1d5-87603cd8ec6c,fixtures\reading_list\a319b700-41e1-4565-b1d5-87603cd8ec6c.json,False,0,1
a4bf88de-e106-444d-98bc-7bef1d076ed8,fixtures\reading_list\a4bf88de-e106-444d-98bc-7bef1d076ed8.json,False,0,0
a522f6f0-8390-48cf-a94f-d4ce65f335ae,fixtures\reading_list\a522f6f0-8390-48cf-a94f-d4ce65f335ae.json,False,0,1
a524e783-dd81-403a-9691-6af062bb0277,fixtures\reading_list\a524e783-dd81-403a-9691-6af062bb0277.json,False,0,0
a5a502ee-9862-41a5-9004-f9bbe195776b,fixtures\reading_list\a5a502ee-9862-41a5-9004-f9bbe195776b.json,False,0,1
a7796bc3-9aad-4280-b3b8-94b629728f7a,fixtures\reading_list\a7796bc3-9aad-4280-b3b8-94b629728f7a.json,False,0,1
a8ef0305-b46e-407d-81c9-b9b26c329a07,fixtures\reading_list\a8ef0305-b46e-407d-81c9-b9b26c329a07.json,False,0,1
ab6054fe-6152-4d79-b770-b678b9c4193c,fixtures\reading_list\ab6054fe-6152-4d79-b770-b678b9c4193c.json,False,0,0
ac08a0f1-be80-4971-b552-fd522921fa4f,fixtures\reading_list\ac08a0f1-be80-4971-b552-fd522921fa4f.json,False,0,1
ac3f56d6-0c3f-4901-9d74-4d674e396e93,fixtures\reading_list\ac3f56d6-0c3f-4901-9d74-4d674e396e93.json,False,0,0
acc99794-cf47-4cb2-a1fd-4db79129fae1,fixtures\reading_list\acc99794-cf47-4cb2-a1fd-4db79129fae1.json,False,0,1
ad5a647e-1f35-41b6-ad35-60ce5377e07e,fixtures\reading_list\ad5a647e-1f35-41b6-ad35-60ce5377e07e.json,False,0,1
adeb2555-28a0-4332-902b-6ed8bd75e7ea,fixtures\reading_list\adeb2555-28a0-4332-902b-6ed8bd75e7ea.json,False,0,1
aefc7625-390f-443d-afeb-8549e311f8ed,fixtures\reading_list\aefc7625-390f-443d-afeb-8549e311f8ed.json,False,0,1
af972294-4adf-4976-9938-6a16351a1362,fixtures\reading_list\af972294-4adf-4976-9938-6a16351a1362.json,False,0,1
b126b38f-dca6-4c9f-b5fa-bea12f98ee66,fixtures\reading_list\b126b38f-dca6-4c9f-b5fa-bea12f98ee66.json,False,0,1
b1429cd5-75c5-4854-a368-a0d01a6f7cac,fixtures\reading_list\b1429cd5-75c5-4854-a368-a0d01a6f7cac.json,False,0,1
b153b642-0918-4d41-b838-8400b8239790,fixtures\reading_list\b153b642-0918-4d41-b838-8400b8239790.json,False,0,0
b165ce63-5718-47af-b1c7-561347079f43,fixtures\reading_list\b165ce63-5718-47af-b1c7-561347079f43.json,False,0,1
b20ccc87-6bed-42ab-8be5-68911a01136c,fixtures\reading_list\b20ccc87-6bed-42ab-8be5-68911a01136c.json,False,0,0
b2351f4d-411b-4a98-87fe-0341728731e1,fixtures\reading_list\b2351f4d-411b-4a98-87fe-0341728731e1.json,False,0,0
b754f576-1ec5-46b9-ba21-b34febde24ec,fixtures\reading_list\b754f576-1ec5-46b9-ba21-b34febde24ec.json,False,0,1
b7936716-a4c1-41bd-9809-25f8aabfe2e9,fixtures\reading_list\b7936716-a4c1-41bd-9809-25f8aabfe2e9.json,False,0,1
b7e87434-7ee4-40dc-b15c-4791bf928605,fixtures\reading_list\b7e87434-7ee4-40dc-b15c-4791bf928605.json,False,0,1
b8980cd6-4334-49c2-9bc7-ed045cb2c055,fixtures\reading_list\b8980cd6-4334-49c2-9bc7-ed045cb2c055.json,False,0,1
b9c01995-f6ac-4543-9826-9064ef594523,fixtures\reading_list\b9c01995-f6ac-4543-9826-9064ef594523.json,False,0,0
bab33bca-90c0-43ee-8534-07cc8c5f6734,fixtures\reading_list\bab33bca-90c0-43ee-8534-07cc8c5f6734.json,False,0,0
bac7411a-88be-49a9-81d5-fc7edee7400e,fixtures\reading_list\bac7411a-88be-49a9-81d5-fc7edee7400e.json,False,0,1
bb296ee7-298c-4a7a-9968-5c9a739f08e0,fixtures\reading_list\bb296ee7-298c-4a7a-9968-5c9a739f08e0.json,False,0,0
bb7cb1b2-e984-4461-aadd-7ec37531a371,fixtures\reading_list\bb7cb1b2-e984-4461-aadd-7ec37531a371.json,False,0,1
bbba9f6b-63f0-41c3-b4e4-31c658566293,fixtures\reading_list\bbba9f6b-63f0-41c3-b4e4-31c658566293.json,False,0,2
bdc0550e-5327-4214-87bf-a37359f5edf6,fixtures\reading_list\bdc0550e-5327-4214-87bf-a37359f5edf6.json,False,0,0
be4d3c70-1050-4885-a66f-027c046353c1,fixtures\reading_list\be4d3c70-1050-4885-a66f-027c046353c1.json,False,0,0
bfbf3589-c695-4e57-bb0b-50ffb5dfe6ea,fixtures\reading_list\bfbf3589-c695-4e57-bb0b-50ffb5dfe6ea.json,False,0,2
c057bd1d-94ba-455e-88f6-42e13d423a3c,fixtures\reading_list\c057bd1d-94ba-455e-88f6-42e13d423a3c.json,False,0,1
c0721808-6896-481c-85c3-e436c5baeb92,fixtures\reading_list\c0721808-6896-481c-85c3-e436c5baeb92.json,False,0,0
c1065dd1-6f9b-4c60-ab59-d6ada7ca4e54,fixtures\reading_list\c1065dd1-6f9b-4c60-ab59-d6ada7ca4e54.json,False,0,2
c156d6a8-f049-4f64-b2a0-3e8e424e3bf5,fixtures\reading_list\c156d6a8-f049-4f64-b2a0-3e8e424e3bf5.json,False,0,1
c2405574-cae2-4abe-9e33-27f2a0032d06,fixtures\reading_list\c2405574-cae2-4abe-9e33-27f2a0032d06.json,False,0,0
c2491fd9-b8a9-4f30-bdf0-95ff68da92d1,fixtures\reading_list\c2491fd9-b8a9-4f30-bdf0-95ff68da92d1.json,False,0,1
c289b094-4a0e-4d71-9c4e-0c5428097a1d,fixtures\reading_list\c289b094-4a0e-4d71-9c4e-0c5428097a1d.json,False,0,1
c2da0ff1-6d00-4592-b458-d15b0660704f,fixtures\reading_list\c2da0ff1-6d00-4592-b458-d15b0660704f.json,False,0,0
c3f66e41-7c64-432e-8150-3163a5b17b3b,fixtures\reading_list\c3f66e41-7c64-432e-8150-3163a5b17b3b.json,False,0,0
c46e9260-6419-45c7-9fd5-48b6b933d354,fixtures\reading_list\c46e9260-6419-45c7-9fd5-48b6b933d354.json,False,0,1
c4bf8af8-477e-4e1c-bf0c-7351a31e6ace,fixtures\reading_list\c4bf8af8-477e-4e1c-bf0c-7351a31e6ace.json,False,0,1
c51020fc-393e-43d5-9b99-b6fa1346be09,fixtures\reading_list\c51020fc-393e-43d5-9b99-b6fa1346be09.json,False,0,1
c597adf5-4ea1-4638-9035-32910b852cbe,fixtures\reading_list\c597adf5-4ea1-4638-9035-32910b852cbe.json,False,0,1
c5ed9ad7-87b2-485e-862e-877a92779f8f,fixtures\reading_list\c5ed9ad7-87b2-485e-862e-877a92779f8f.json,False,0,1
c78acb0e-3d17-413d-9c01-3c4f95b0a5a2,fixtures\reading_list\c78acb0e-3d17-413d-9c01-3c4f95b0a5a2.json,False,0,0
c8d0e5fe-ac63-47fc-9486-867e4d5803bb,fixtures\reading_list\c8d0e5fe-ac63-47fc-9486-867e4d5803bb.json,False,0,0
c96967b3-90ed-4467-ae24-a0a38a476d06,fixtures\reading_list\c96967b3-90ed-4467-ae24-a0a38a476d06.json,False,0,0
ca9d43bc-e0ae-4094-8fa2-9a5ea9e28957,fixtures\reading_list\ca9d43bc-e0ae-4094-8fa2-9a5ea9e28957.json,False,0,2
caf06b29-9fe4-4e98-b1ab-83d613b41d1e,fixtures\reading_list\caf06b29-9fe4-4e98-b1ab-83d613b41d1e.json,False,0,1
cb20d432-ccec-41fc-bdd4-30c39bd0a98a,fixtures\reading_list\cb20d432-ccec-41fc-bdd4-30c39bd0a98a.json,False,0,1
cc798f85-4ff3-48c2-b78b-fc1cf085c0ad,fixtures\reading_list\cc798f85-4ff3-48c2-b78b-fc1cf085c0ad.json,False,0,0
ccc9de6a-6c87-4cc3-b143-43e94b01537b,fixtures\reading_list\ccc9de6a-6c87-4cc3-b143-43e94b01537b.json,False,0,1
ce7c642e-062c-424b-bf37-b4c7ab778cc4,fixtures\reading_list\ce7c642e-062c-424b-bf37-b4c7ab778cc4.json,False,0,1
cf325bf3-a8f3-4ac8-9079-4fdd0b52d235,fixtures\reading_list\cf325bf3-a8f3-4ac8-9079-4fdd0b52d235.json,False,0,1
cf70bc9e-2245-4aa5-81d0-1e605bc8c62c,fixtures\reading_list\cf70bc9e-2245-4aa5-81d0-1e605bc8c62c.json,False,0,1
d0387c40-4fcf-4d80-bea3-7ebd188eec48,fixtures\reading_list\d0387c40-4fcf-4d80-bea3-7ebd188eec48.json,False,0,1
d0797811-8d5a-4f9d-985b-e5180265316e,fixtures\reading_list\d0797811-8d5a-4f9d-985b-e5180265316e.json,False,0,1
d096f16e-0812-41fd-94af-511aec2df0a9,fixtures\reading_list\d096f16e-0812-41fd-94af-511aec2df0a9.json,False,0,1
d3551500-69c8-4414-818d-8bf5bbd5e68e,fixtures\reading_list\d3551500-69c8-4414-818d-8bf5bbd5e68e.json,False,0,1
